Save,1/8/2026,1:07:50 PM,Scan,1/8/2026,1:07:35 PM,Reference,1/8/2026,12:58:32 PM,Measure
Software,STS IL/PDL,RAW,Normal,2.3.1.0
TSL,SANTEC,TSL-570,22110007,0032.0033.0015
PowerMeter,SANTEC,MPM-210H,23090007,Ver.1.19
,Module0,MPM-211,23090008M211,Ver.1.23
Power Monitor,DAQ
Start,1243,nm
Stop,1377,nm
Step,0.01,nm
Speed,200,nm/s
Source Power,5,dBm
Averaging Time,0.05,msec
Power meter range,23090008M211,(Ch1),-30～+10dBm,-40～ 0dBm,-50～-10dBm,-60～-20dBm,-80～-30dBm
--HEADER END--
--RAW DATA START--
Wavelength(nm),Monitor_R1(dBm),Monitor_R2(dBm),Monitor_R3(dBm),Monitor_R4(dBm),Monitor_R5(dBm),Raw_M1_S0_CH1_R1(dBm),Raw_M1_S0_CH1_R2(dBm),Raw_M1_S0_CH1_R3(dBm),Raw_M1_S0_CH1_R4(dBm),Raw_M1_S0_CH1_R5(dBm)
1343.07,-3.04669,-3.048489,-3.046402,-3.04669,-3.048345,-25.25283,-29.29088,-30.02153,-30.10944,-30.07234
1343.08,-3.048201,-3.05173,-3.049497,-3.049857,-3.051514,-25.24816,-29.31467,-30.05382,-30.14193,-30.10773
1343.09,-3.050001,-3.054757,-3.054974,-3.053748,-3.054613,-25.2964,-29.36893,-30.12284,-30.19636,-30.15428
1343.1,-3.05418,-3.05858,-3.060457,-3.058724,-3.059157,-25.34316,-29.42635,-30.18718,-30.27682,-30.22013
1343.11,-3.056632,-3.059374,-3.063417,-3.060962,-3.061539,-25.33461,-29.4761,-30.24702,-30.33833,-30.28292
1343.12,-3.055983,-3.05793,-3.061973,-3.059951,-3.060384,-25.34364,-29.54701,-30.32711,-30.41931,-30.36197
1343.13,-3.052306,-3.053315,-3.05555,-3.05519,-3.056344,-25.36029,-29.59484,-30.38621,-30.48128,-30.42796
1343.14,-3.044172,-3.045179,-3.046762,-3.047482,-3.047625,-25.39472,-29.62557,-30.42714,-30.52679,-30.48175
1343.15,-3.038278,-3.040793,-3.039212,-3.041152,-3.04029,-25.42008,-29.67111,-30.47015,-30.57198,-30.52328
1343.16,-3.03555,-3.039069,-3.03476,-3.037345,-3.036268,-25.41702,-29.72053,-30.52484,-30.62771,-30.57254
1343.17,-3.034832,-3.038997,-3.034043,-3.03598,-3.035119,-25.40123,-29.75949,-30.57554,-30.68105,-30.63134
1343.18,-3.037991,-3.04144,-3.03598,-3.037991,-3.037848,-25.41758,-29.78727,-30.60719,-30.71445,-30.67928
1343.19,-3.040865,-3.041727,-3.037919,-3.038566,-3.039571,-25.4431,-29.81601,-30.64653,-30.75282,-30.71774
1343.2,-3.041727,-3.040577,-3.03914,-3.038422,-3.03914,-25.44875,-29.85845,-30.70492,-30.80942,-30.76647
1343.21,-3.041152,-3.038494,-3.038709,-3.036627,-3.038709,-25.45647,-29.93382,-30.78718,-30.89298,-30.83882
1343.22,-3.039859,-3.036842,-3.037273,-3.034904,-3.037058,-25.4642,-29.99834,-30.86038,-30.96878,-30.92053
1343.23,-3.040793,-3.037776,-3.038207,-3.035406,-3.037345,-25.47873,-29.99834,-30.88226,-30.99252,-30.96625
1343.24,-3.044747,-3.042159,-3.041871,-3.038638,-3.041152,-25.52571,-29.98806,-30.87099,-30.97552,-30.9639
1343.25,-3.051442,-3.049425,-3.049569,-3.045107,-3.047122,-25.58251,-30.00935,-30.8797,-30.98129,-30.95789
1343.26,-3.057642,-3.056127,-3.056921,-3.05209,-3.054108,-25.58037,-30.02331,-30.89759,-31.00478,-30.97774
1343.27,-3.062334,-3.061612,-3.062839,-3.05858,-3.060023,-25.54238,-30.02229,-30.88674,-30.99557,-30.98273
1343.28,-3.063273,-3.061901,-3.063634,-3.060384,-3.061828,-25.54769,-30.00627,-30.86709,-30.97634,-30.96599
1343.29,-3.060529,-3.058941,-3.060312,-3.058869,-3.059663,-25.52929,-29.98407,-30.8364,-30.95104,-30.94346
1343.3,-3.056993,-3.056199,-3.056921,-3.056127,-3.056272,-25.50879,-29.93029,-30.78253,-30.88512,-30.88979
1343.31,-3.054325,-3.053892,-3.054325,-3.05519,-3.054325,-25.51505,-29.86849,-30.73179,-30.84087,-30.84392
1343.32,-3.051802,-3.052955,-3.052883,-3.053892,-3.052162,-25.50521,-29.85212,-30.70765,-30.81325,-30.80341
1343.33,-3.049425,-3.051154,-3.050938,-3.051946,-3.050073,-25.46894,-29.85369,-30.7002,-30.80435,-30.78573
1343.34,-3.045179,-3.047482,-3.046978,-3.048273,-3.046474,-25.44412,-29.8544,-30.69265,-30.80249,-30.78178
1343.35,-3.040002,-3.042015,-3.041871,-3.041512,-3.040721,-25.43643,-29.82768,-30.64899,-30.75195,-30.76001
1343.36,-3.03433,-3.03598,-3.035478,-3.035406,-3.036052,-25.43182,-29.75603,-30.56034,-30.66253,-30.68982
1343.37,-3.030815,-3.033684,-3.033254,-3.033039,-3.033469,-25.42265,-29.67416,-30.46164,-30.58215,-30.59057
1343.38,-3.032465,-3.0339,-3.034186,-3.032823,-3.033828,-25.39669,-29.60028,-30.39168,-30.49314,-30.49602
1343.39,-3.036196,-3.036483,-3.037273,-3.037058,-3.03756,-25.37085,-29.53646,-30.31144,-30.41133,-30.42663
1343.4,-3.043381,-3.042374,-3.044172,-3.043525,-3.042734,-25.33522,-29.47737,-30.23826,-30.33822,-30.34102
1343.41,-3.049569,-3.046546,-3.048633,-3.048057,-3.047338,-25.30671,-29.45593,-30.20548,-30.30493,-30.28774
1343.42,-3.053315,-3.050289,-3.051874,-3.051154,-3.051874,-25.28403,-29.4411,-30.19703,-30.29613,-30.27453
1343.43,-3.053964,-3.050938,-3.052955,-3.050794,-3.053532,-25.29542,-29.40527,-30.15733,-30.25604,-30.25227
1343.44,-3.052523,-3.050218,-3.051802,-3.050145,-3.054325,-25.28301,-29.35443,-30.07434,-30.17175,-30.18616
1343.45,-3.052955,-3.050505,-3.053748,-3.051658,-3.054469,-25.23132,-29.27182,-29.98352,-30.07919,-30.09113
1343.46,-3.054974,-3.052379,-3.05555,-3.055118,-3.056632,-25.20102,-29.20885,-29.93245,-30.02687,-30.02336
1343.47,-3.058869,-3.058508,-3.060384,-3.060745,-3.061973,-25.20004,-29.19478,-29.90714,-30.00265,-29.97959
1343.48,-3.061901,-3.065007,-3.063273,-3.065441,-3.064357,-25.21025,-29.2038,-29.90302,-30.00073,-29.97181
1343.49,-3.061828,-3.065874,-3.06349,-3.066958,-3.066019,-25.22049,-29.19929,-29.8974,-29.99576,-29.96912
1343.5,-3.059229,-3.063345,-3.061395,-3.061973,-3.063562,-25.24249,-29.19674,-29.9015,-29.99784,-29.96624
1343.51,-3.053892,-3.056272,-3.055839,-3.053964,-3.056993,-25.25867,-29.2178,-29.93014,-30.02392,-29.98342
1343.52,-3.048201,-3.048345,-3.050073,-3.047625,-3.051946,-25.26508,-29.25029,-29.9732,-30.06547,-30.02195
1343.53,-3.044316,-3.043309,-3.04446,-3.041512,-3.046402,-25.25282,-29.29188,-30.01935,-30.11221,-30.06715
1343.54,-3.042374,-3.041727,-3.041871,-3.03914,-3.042662,-25.25287,-29.31928,-30.06143,-30.15573,-30.1144
1343.55,-3.04144,-3.04223,-3.040937,-3.038997,-3.041584,-25.28158,-29.3476,-30.09234,-30.18789,-30.15548
1343.56,-3.04108,-3.042446,-3.040362,-3.038135,-3.040362,-25.32166,-29.39631,-30.1439,-30.24179,-30.20002
1343.57,-3.039212,-3.042446,-3.038709,-3.036555,-3.039356,-25.34269,-29.47845,-30.23687,-30.33678,-30.26932
1343.58,-3.037704,-3.040721,-3.038278,-3.036196,-3.038494,-25.38411,-29.53572,-30.31477,-30.40153,-30.35172
1343.59,-3.038997,-3.042806,-3.040218,-3.037776,-3.039428,-25.40234,-29.58439,-30.3725,-30.47426,-30.42802
1343.6,-3.041799,-3.047554,-3.0441,-3.042159,-3.043884,-25.38711,-29.64531,-30.44805,-30.54922,-30.50301
1343.61,-3.048417,-3.054036,-3.050794,-3.049425,-3.049929,-25.38554,-29.71321,-30.52064,-30.62298,-30.57901
1343.62,-3.056055,-3.061106,-3.057137,-3.05757,-3.056127,-25.41604,-29.76788,-30.58315,-30.68649,-30.63444
1343.63,-3.061395,-3.065585,-3.062045,-3.06349,-3.061034,-25.453,-29.82263,-30.64679,-30.74857,-30.69746
1343.64,-3.065007,-3.067031,-3.066091,-3.066525,-3.064935,-25.47878,-29.86893,-30.70502,-30.80838,-30.76379
1343.65,-3.065007,-3.065441,-3.066886,-3.066669,-3.067248,-25.46843,-29.8992,-30.73556,-30.84633,-30.81698
1343.66,-3.063634,-3.062551,-3.065224,-3.065513,-3.066525,-25.46268,-29.92376,-30.75675,-30.86774,-30.84167
1343.67,-3.061612,-3.058075,-3.061539,-3.062551,-3.065151,-25.47454,-29.94428,-30.79275,-30.8961,-30.86758
1343.68,-3.059735,-3.05519,-3.058724,-3.061323,-3.062551,-25.50273,-29.97563,-30.8401,-30.95669,-30.90591
1343.69,-3.058363,-3.054108,-3.055983,-3.060312,-3.060168,-25.545,-30.03241,-30.90482,-31.0237,-30.96874
1343.7,-3.056921,-3.052811,-3.054397,-3.058147,-3.057642,-25.53393,-30.07018,-30.93545,-31.05152,-31.02391
1343.71,-3.053532,-3.05101,-3.051874,-3.054974,-3.053964,-25.5161,-30.04927,-30.91239,-31.02918,-31.02506
1343.72,-3.04597,-3.04597,-3.045179,-3.047913,-3.048201,-25.50774,-30.01757,-30.87572,-30.99212,-30.98468
1343.73,-3.039931,-3.041799,-3.041152,-3.042878,-3.042878,-25.51296,-30.00389,-30.8632,-30.97935,-30.9606
1343.74,-3.035191,-3.039284,-3.036986,-3.038135,-3.040074,-25.50936,-29.99115,-30.85258,-30.96868,-30.94824
1343.75,-3.034186,-3.037776,-3.035694,-3.035765,-3.040074,-25.48856,-29.97216,-30.82947,-30.94326,-30.93744
1343.76,-3.037919,-3.040865,-3.040002,-3.037991,-3.043165,-25.47814,-29.9416,-30.77469,-30.89828,-30.90253
1343.77,-3.042806,-3.043525,-3.043093,-3.040362,-3.046906,-25.47918,-29.88268,-30.71342,-30.81956,-30.83435
1343.78,-3.047194,-3.046762,-3.047122,-3.042734,-3.051442,-25.47659,-29.81971,-30.63654,-30.73777,-30.75603
1343.79,-3.048849,-3.048417,-3.049137,-3.044963,-3.054469,-25.45805,-29.73812,-30.5603,-30.67327,-30.67973
1343.8,-3.049569,-3.048417,-3.047913,-3.044963,-3.055623,-25.4293,-29.68106,-30.48545,-30.5959,-30.60309
1343.81,-3.050145,-3.049425,-3.049209,-3.047338,-3.057642,-25.4058,-29.633,-30.42329,-30.53153,-30.53513
1343.82,-3.052595,-3.05137,-3.05173,-3.051154,-3.060312,-25.37945,-29.598,-30.38495,-30.49149,-30.48774
1343.83,-3.058291,-3.05656,-3.058941,-3.058291,-3.065513,-25.36129,-29.58465,-30.36294,-30.47038,-30.46173
1343.84,-3.063273,-3.061034,-3.06638,-3.065657,-3.069851,-25.37492,-29.54692,-30.32982,-30.43876,-30.43391
1343.85,-3.067465,-3.066597,-3.072529,-3.071299,-3.073108,-25.37841,-29.49694,-30.27394,-30.38218,-30.38195
1343.86,-3.066019,-3.067465,-3.073977,-3.072312,-3.070575,-25.35121,-29.43182,-30.20211,-30.294,-30.30844
1343.87,-3.060457,-3.063201,-3.067971,-3.066814,-3.063273,-25.32263,-29.39784,-30.14975,-30.24798,-30.23676
1343.88,-3.054613,-3.057786,-3.060962,-3.059951,-3.056055,-25.31563,-29.39861,-30.15169,-30.25033,-30.22135
1343.89,-3.047554,-3.052379,-3.053892,-3.052595,-3.048921,-25.30375,-29.38626,-30.13724,-30.23939,-30.21789
1343.9,-3.045898,-3.048921,-3.048849,-3.048273,-3.04561,-25.28687,-29.35607,-30.09765,-30.20058,-30.18974
1343.91,-3.044819,-3.04705,-3.045682,-3.044604,-3.043597,-25.29277,-29.32219,-30.05265,-30.15418,-30.15423
1343.92,-3.043381,-3.044963,-3.043884,-3.040937,-3.041368,-25.28298,-29.28461,-30.0168,-30.10771,-30.1088
1343.93,-3.044316,-3.044028,-3.041799,-3.039356,-3.041584,-25.2534,-29.25471,-29.979,-30.07693,-30.06588
1343.94,-3.042302,-3.041656,-3.040865,-3.036555,-3.0395,-25.22976,-29.24036,-29.96658,-30.06152,-30.04017
1343.95,-3.041799,-3.04108,-3.040793,-3.036411,-3.0395,-25.23906,-29.26112,-29.97553,-30.0743,-30.04089
1343.96,-3.041943,-3.041296,-3.040577,-3.03914,-3.040002,-25.25429,-29.28006,-29.99194,-30.09058,-30.06115
1343.97,-3.044532,-3.044891,-3.043381,-3.043669,-3.042087,-25.26906,-29.27809,-29.99536,-30.09792,-30.07069
1343.98,-3.049713,-3.051082,-3.047554,-3.051082,-3.048345,-25.27646,-29.28743,-30.00497,-30.10904,-30.0802
1343.99,-3.054829,-3.05555,-3.051874,-3.056199,-3.054757,-25.29483,-29.29911,-30.0158,-30.11603,-30.09604
1344,-3.059302,-3.059446,-3.057281,-3.061395,-3.060745,-25.30673,-29.29213,-30.01738,-30.11776,-30.09503
1344.01,-3.060817,-3.060457,-3.060673,-3.063995,-3.06349,-25.28939,-29.31786,-30.05561,-30.15346,-30.10389
1344.02,-3.062117,-3.059879,-3.063706,-3.064574,-3.065441,-25.30573,-29.40022,-30.13755,-30.24937,-30.18066
1344.03,-3.062117,-3.059951,-3.065151,-3.065007,-3.065874,-25.35234,-29.45934,-30.22349,-30.33571,-30.26545
1344.04,-3.062189,-3.059807,-3.06732,-3.063851,-3.066597,-25.40542,-29.52244,-30.31166,-30.40937,-30.35993
1344.05,-3.062695,-3.061684,-3.069128,-3.064068,-3.068115,-25.43438,-29.56935,-30.35619,-30.45658,-30.41998
1344.06,-3.060312,-3.061467,-3.068549,-3.062984,-3.066236,-25.41664,-29.58146,-30.36355,-30.46505,-30.44698
1344.07,-3.05858,-3.060384,-3.066886,-3.060962,-3.06349,-25.38609,-29.57668,-30.35483,-30.45279,-30.44065
1344.08,-3.05418,-3.056488,-3.061395,-3.057281,-3.057209,-25.3789,-29.58661,-30.37778,-30.47546,-30.44125
1344.09,-3.048705,-3.050145,-3.052739,-3.050505,-3.048777,-25.39314,-29.63933,-30.44304,-30.54405,-30.48774
1344.1,-3.043525,-3.04446,-3.045467,-3.044172,-3.042878,-25.42421,-29.70194,-30.51243,-30.61695,-30.54561
1344.11,-3.037991,-3.03914,-3.038637,-3.038207,-3.036124,-25.46273,-29.75229,-30.57138,-30.68149,-30.6139
1344.12,-3.036483,-3.038781,-3.037776,-3.036196,-3.034402,-25.47618,-29.78869,-30.61669,-30.72849,-30.67439
1344.13,-3.037058,-3.04108,-3.03914,-3.037488,-3.037991,-25.4576,-29.807,-30.63662,-30.74767,-30.71366
1344.14,-3.04029,-3.043812,-3.043093,-3.040434,-3.042662,-25.45516,-29.81317,-30.64799,-30.75686,-30.73125
1344.15,-3.044172,-3.047986,-3.048921,-3.043381,-3.047625,-25.48373,-29.82161,-30.64912,-30.75879,-30.73942
1344.16,-3.047482,-3.049497,-3.05137,-3.04597,-3.051298,-25.46831,-29.82936,-30.6484,-30.75774,-30.73586
1344.17,-3.05173,-3.052235,-3.05519,-3.049353,-3.053243,-25.46387,-29.84661,-30.67247,-30.78133,-30.75341
1344.18,-3.054397,-3.055334,-3.057209,-3.051802,-3.055478,-25.48955,-29.8578,-30.68531,-30.798,-30.77233
1344.19,-3.05793,-3.059302,-3.058724,-3.056632,-3.057642,-25.49945,-29.86647,-30.69996,-30.81681,-30.78591
1344.2,-3.062406,-3.064284,-3.062695,-3.061034,-3.060962,-25.51507,-29.87515,-30.71647,-30.83169,-30.80615
1344.21,-3.065441,-3.06732,-3.063634,-3.063995,-3.063417,-25.49904,-29.8617,-30.69732,-30.80447,-30.80224
1344.22,-3.066669,-3.067465,-3.064574,-3.065151,-3.065296,-25.4649,-29.81501,-30.64406,-30.75332,-30.75789
1344.23,-3.064284,-3.064429,-3.064646,-3.062045,-3.064718,-25.46844,-29.77875,-30.61425,-30.72481,-30.71526
1344.24,-3.059374,-3.059446,-3.061901,-3.05858,-3.061828,-25.46939,-29.7754,-30.60703,-30.71694,-30.69987
1344.25,-3.052235,-3.054253,-3.05757,-3.05346,-3.055839,-25.44619,-29.77345,-30.59775,-30.70876,-30.69072
1344.26,-3.048849,-3.050434,-3.05382,-3.049857,-3.051154,-25.45288,-29.76247,-30.58604,-30.69693,-30.67939
1344.27,-3.047194,-3.048705,-3.050001,-3.048489,-3.047266,-25.45548,-29.7475,-30.56911,-30.68064,-30.66317
1344.28,-3.047122,-3.04741,-3.047482,-3.04741,-3.045826,-25.44468,-29.73328,-30.53465,-30.64907,-30.63645
1344.29,-3.047266,-3.046474,-3.045539,-3.046402,-3.04597,-25.43339,-29.70148,-30.49347,-30.60031,-30.60446
1344.3,-3.045179,-3.044388,-3.042302,-3.043021,-3.0441,-25.40796,-29.65137,-30.44048,-30.54815,-30.55301
1344.31,-3.04144,-3.040362,-3.038135,-3.038781,-3.040577,-25.37803,-29.60876,-30.39239,-30.50859,-30.50377
1344.32,-3.037848,-3.037058,-3.034904,-3.033756,-3.035765,-25.3856,-29.56784,-30.34004,-30.45229,-30.44921
1344.33,-3.03598,-3.035191,-3.034832,-3.032106,-3.033684,-25.35836,-29.52919,-30.31179,-30.41346,-30.40738
1344.34,-3.037704,-3.03598,-3.037058,-3.034115,-3.034473,-25.33064,-29.51903,-30.29762,-30.39999,-30.38543
1344.35,-3.041512,-3.040793,-3.04259,-3.040218,-3.038638,-25.32661,-29.53338,-30.30607,-30.41116,-30.38336
1344.36,-3.046402,-3.047338,-3.047698,-3.045251,-3.044963,-25.34225,-29.54634,-30.31434,-30.41984,-30.39412
1344.37,-3.051802,-3.054325,-3.052306,-3.051154,-3.051658,-25.36243,-29.51555,-30.28897,-30.39804,-30.38364
1344.38,-3.05555,-3.05923,-3.056632,-3.056488,-3.056993,-25.32894,-29.4559,-30.23116,-30.34027,-30.33383
1344.39,-3.057498,-3.062045,-3.059951,-3.059735,-3.061901,-25.28003,-29.42307,-30.18587,-30.29195,-30.27932
1344.4,-3.058436,-3.062984,-3.062334,-3.062262,-3.063778,-25.29338,-29.41831,-30.1618,-30.26316,-30.24532
1344.41,-3.059807,-3.062912,-3.064718,-3.063778,-3.064718,-25.31463,-29.41703,-30.1566,-30.25835,-30.23184
1344.42,-3.060168,-3.062406,-3.063923,-3.062623,-3.064212,-25.30321,-29.39788,-30.14301,-30.24391,-30.22505
1344.43,-3.058869,-3.060384,-3.060962,-3.060168,-3.06089,-25.29033,-29.35465,-30.08934,-30.19059,-30.18812
1344.44,-3.056199,-3.056704,-3.05656,-3.054757,-3.056776,-25.28448,-29.29725,-30.01701,-30.11723,-30.11821
1344.45,-3.048993,-3.049425,-3.049497,-3.047841,-3.051298,-25.25639,-29.24354,-29.95599,-30.05441,-30.05069
1344.46,-3.04144,-3.042087,-3.041799,-3.04108,-3.044604,-25.23513,-29.1869,-29.89856,-29.99715,-29.99459
1344.47,-3.035048,-3.034258,-3.033828,-3.035406,-3.039212,-25.23219,-29.13694,-29.84173,-29.93946,-29.9395
1344.48,-3.032034,-3.031317,-3.030098,-3.033039,-3.036052,-25.22195,-29.1462,-29.85496,-29.95131,-29.91558
1344.49,-3.033397,-3.030887,-3.029023,-3.03354,-3.034187,-25.21707,-29.18502,-29.91105,-30.00774,-29.95183
1344.5,-3.035622,-3.032537,-3.030027,-3.034258,-3.035694,-25.21513,-29.23203,-29.93962,-30.03863,-30.00691
1344.51,-3.036914,-3.03433,-3.032034,-3.034904,-3.035837,-25.20637,-29.22186,-29.92687,-30.02916,-30.02005
1344.52,-3.037991,-3.035478,-3.033325,-3.035909,-3.036268,-25.21032,-29.19296,-29.89825,-30.00074,-29.99633
1344.53,-3.038781,-3.037632,-3.03555,-3.037058,-3.038063,-25.22886,-29.18625,-29.89169,-29.99026,-29.96831
1344.54,-3.041008,-3.039428,-3.038853,-3.038853,-3.039715,-25.2284,-29.21869,-29.93339,-30.02862,-29.98717
1344.55,-3.043165,-3.04259,-3.041871,-3.041656,-3.045107,-25.23822,-29.26981,-29.99738,-30.09149,-30.04324
1344.56,-3.046978,-3.046402,-3.048489,-3.045467,-3.05137,-25.26174,-29.32223,-30.05778,-30.15162,-30.11735
1344.57,-3.050434,-3.051514,-3.05382,-3.050073,-3.055911,-25.28746,-29.38034,-30.12079,-30.21655,-30.17755
1344.58,-3.053748,-3.058147,-3.058436,-3.055478,-3.059951,-25.30816,-29.44259,-30.18586,-30.28457,-30.2453
1344.59,-3.057209,-3.061539,-3.062334,-3.059735,-3.060962,-25.31615,-29.4745,-30.22337,-30.32407,-30.29755
1344.6,-3.059302,-3.063562,-3.061684,-3.061973,-3.061323,-25.32019,-29.47462,-30.22108,-30.32582,-30.31153
1344.61,-3.059302,-3.061395,-3.059157,-3.060601,-3.058941,-25.30729,-29.47768,-30.23494,-30.34062,-30.31175
1344.62,-3.055478,-3.055478,-3.055694,-3.055694,-3.053964,-25.32364,-29.5341,-30.3003,-30.40258,-30.36233
1344.63,-3.049425,-3.049929,-3.052162,-3.049425,-3.04849,-25.35233,-29.57778,-30.35032,-30.45092,-30.41513
1344.64,-3.043093,-3.044172,-3.048993,-3.043525,-3.043812,-25.38857,-29.60581,-30.38957,-30.48763,-30.45794
1344.65,-3.035478,-3.039068,-3.045539,-3.038207,-3.038637,-25.41656,-29.64019,-30.44062,-30.53629,-30.50439
1344.66,-3.032752,-3.03476,-3.041871,-3.0339,-3.035335,-25.43084,-29.67937,-30.48567,-30.58357,-30.54531
1344.67,-3.030385,-3.032034,-3.037919,-3.031676,-3.030385,-25.42621,-29.67437,-30.4661,-30.56892,-30.56521
1344.68,-3.030815,-3.031174,-3.034186,-3.030815,-3.027447,-25.39025,-29.62793,-30.39489,-30.49849,-30.51726
1344.69,-3.033828,-3.030672,-3.032752,-3.031962,-3.02759,-25.35785,-29.57153,-30.35687,-30.45925,-30.4605
1344.7,-3.036842,-3.03311,-3.032608,-3.034043,-3.02974,-25.3492,-29.57916,-30.37046,-30.47376,-30.43978
1344.71,-3.040577,-3.035837,-3.036411,-3.038278,-3.035622,-25.37489,-29.62533,-30.42106,-30.52893,-30.48422
1344.72,-3.043741,-3.038422,-3.040649,-3.041799,-3.040937,-25.39462,-29.65209,-30.44532,-30.55839,-30.52788
1344.73,-3.045323,-3.041727,-3.044604,-3.044747,-3.044244,-25.39567,-29.63223,-30.41641,-30.53159,-30.52176
1344.74,-3.04777,-3.045323,-3.048921,-3.048705,-3.047554,-25.36437,-29.56777,-30.34723,-30.46,-30.47607
1344.75,-3.049857,-3.049857,-3.052451,-3.052523,-3.049785,-25.33364,-29.50715,-30.2784,-30.38873,-30.39539
1344.76,-3.052739,-3.05346,-3.056127,-3.056199,-3.052811,-25.31872,-29.46664,-30.22477,-30.3337,-30.33814
1344.77,-3.056344,-3.055983,-3.059807,-3.058796,-3.056199,-25.28446,-29.42684,-30.16377,-30.26635,-30.27124
1344.78,-3.057137,-3.057714,-3.060817,-3.059013,-3.05757,-25.2928,-29.39505,-30.12984,-30.22824,-30.22191
1344.79,-3.057786,-3.058075,-3.060312,-3.057137,-3.058291,-25.29583,-29.38177,-30.10845,-30.20558,-30.19384
1344.8,-3.056704,-3.058075,-3.058436,-3.054757,-3.056704,-25.27745,-29.3628,-30.08308,-30.17838,-30.1734
1344.81,-3.054829,-3.056416,-3.056272,-3.052739,-3.054613,-25.26365,-29.32287,-30.0512,-30.14388,-30.13687
1344.82,-3.05137,-3.051946,-3.052162,-3.048561,-3.051226,-25.26515,-29.2821,-30.0122,-30.10204,-30.10795
1344.83,-3.046978,-3.046978,-3.047338,-3.043956,-3.045898,-25.26223,-29.22994,-29.94229,-30.03078,-30.05976
1344.84,-3.042231,-3.043741,-3.04259,-3.040793,-3.04108,-25.21623,-29.16713,-29.84873,-29.95714,-29.97859
1344.85,-3.03914,-3.039428,-3.037488,-3.035622,-3.037345,-25.18172,-29.09156,-29.77976,-29.88079,-29.88986
1344.86,-3.035622,-3.03634,-3.035191,-3.033182,-3.034689,-25.16187,-29.05098,-29.74092,-29.84045,-29.83472
1344.87,-3.034617,-3.034689,-3.034115,-3.032823,-3.033756,-25.14894,-29.02588,-29.70788,-29.80209,-29.80118
1344.88,-3.03433,-3.033971,-3.033756,-3.033182,-3.035478,-25.1336,-28.97653,-29.64722,-29.74078,-29.75448
1344.89,-3.034976,-3.035048,-3.035765,-3.03598,-3.037488,-25.12926,-28.91354,-29.57426,-29.66699,-29.68506
1344.9,-3.037848,-3.038278,-3.038853,-3.03914,-3.042087,-25.11221,-28.85344,-29.52258,-29.61522,-29.61557
1344.91,-3.040002,-3.042446,-3.041943,-3.042518,-3.04633,-25.06542,-28.81825,-29.47572,-29.57009,-29.56284
1344.92,-3.044747,-3.048993,-3.046474,-3.047913,-3.050578,-25.02733,-28.78068,-29.42467,-29.52212,-29.51246
1344.93,-3.049353,-3.05555,-3.050434,-3.054253,-3.055046,-25.0457,-28.75864,-29.39818,-29.49028,-29.47799
1344.94,-3.054036,-3.060168,-3.053604,-3.058147,-3.057281,-25.08424,-28.76873,-29.41366,-29.50851,-29.4737
1344.95,-3.057065,-3.064212,-3.057786,-3.061973,-3.059879,-25.09218,-28.79431,-29.45139,-29.54276,-29.50224
1344.96,-3.060312,-3.066019,-3.061901,-3.064574,-3.061828,-25.08461,-28.80695,-29.46602,-29.55478,-29.52667
1344.97,-3.061034,-3.064574,-3.064429,-3.065802,-3.061178,-25.07144,-28.80595,-29.45613,-29.54394,-29.52545
1344.98,-3.058436,-3.06089,-3.06414,-3.063562,-3.059013,-25.06674,-28.8063,-29.45206,-29.53464,-29.51508
1344.99,-3.054829,-3.054469,-3.060601,-3.058075,-3.05382,-25.09272,-28.82637,-29.48188,-29.56434,-29.52558
1345,-3.049425,-3.047194,-3.054757,-3.051874,-3.048057,-25.11022,-28.87091,-29.53496,-29.61896,-29.56885
1345.01,-3.043237,-3.040649,-3.04777,-3.0441,-3.042302,-25.14195,-28.93546,-29.60188,-29.68554,-29.63289
1345.02,-3.040218,-3.036699,-3.043309,-3.038422,-3.038494,-25.17256,-29.02227,-29.69739,-29.78192,-29.7181
1345.03,-3.038638,-3.034832,-3.040218,-3.035406,-3.037632,-25.20175,-29.12205,-29.81439,-29.90453,-29.83194
1345.04,-3.037201,-3.035335,-3.038637,-3.034258,-3.037632,-25.24118,-29.20925,-29.91372,-30.00625,-29.92752
1345.05,-3.038925,-3.036411,-3.038063,-3.035478,-3.038207,-25.25624,-29.25234,-29.97272,-30.06554,-30.01592
1345.06,-3.039643,-3.03598,-3.036914,-3.035765,-3.037776,-25.24543,-29.27491,-30.00734,-30.1035,-30.06671
1345.07,-3.04029,-3.036842,-3.035478,-3.037704,-3.037417,-25.25624,-29.32101,-30.05976,-30.15952,-30.11357
1345.08,-3.042015,-3.03756,-3.035694,-3.039787,-3.038637,-25.31184,-29.38563,-30.14075,-30.24188,-30.18891
1345.09,-3.043021,-3.038925,-3.037129,-3.041799,-3.040721,-25.34921,-29.44448,-30.19298,-30.30953,-30.24381
1345.1,-3.043956,-3.043453,-3.040074,-3.044675,-3.044963,-25.33769,-29.4866,-30.23982,-30.34342,-30.30399
1345.11,-3.045826,-3.04705,-3.045179,-3.047913,-3.049569,-25.34233,-29.50582,-30.26797,-30.37178,-30.33891
1345.12,-3.049425,-3.051514,-3.050866,-3.051082,-3.053964,-25.35794,-29.53396,-30.29063,-30.39917,-30.36435
1345.13,-3.050434,-3.054685,-3.056127,-3.052667,-3.056488,-25.36858,-29.55423,-30.31213,-30.41285,-30.38975
